time,ax,ay,az,gx,gy,gz,vib,label
0.32,0.971923828125,0.0107421875,-0.18310546875,-0.5648854961832062,2.5114503816793894,0.7099236641221374,0.9890798425585252,0
0.33,0.9833984375,0.010986328125,-0.185546875,-0.7633587786259542,2.618320610687023,0.5114503816793893,1.0008100864326743,0
0.34,0.97021484375,0.011474609375,-0.1845703125,-0.4122137404580153,2.7022900763358777,0.6641221374045801,0.9876814820322862,0
0.35,0.9873046875,0.010498046875,-0.186767578125,-0.6641221374045801,2.595419847328244,0.6564885496183206,1.0048695851633387,0
0.36,0.9697265625,0.0146484375,-0.174072265625,-0.7633587786259542,2.6030534351145036,0.648854961832061,0.9853351391273318,0
0.37,0.98779296875,0.013671875,-0.17919921875,-0.4580152671755725,2.618320610687023,0.8091603053435115,1.004009078284935,0
0.38,0.985107421875,0.013916015625,-0.184326171875,-0.6564885496183206,2.572519083969466,0.7251908396946565,1.0023005665777989,0
0.39,0.984130859375,0.010986328125,-0.174072265625,-0.7709923664122137,2.732824427480916,0.5419847328244275,0.9994675589731098,0
0.4,0.98486328125,0.011474609375,-0.172119140625,-0.7022900763358778,2.5877862595419847,0.6183206106870229,0.9998561636477089,0
0.41,0.99853515625,0.01318359375,-0.198974609375,-0.4732824427480916,2.6946564885496183,0.5801526717557252,1.0182520123168481,0
0.42,0.9814453125,0.01123046875,-0.188232421875,-0.5648854961832062,2.5419847328244276,0.732824427480916,0.9993960523743805,0
0.43,0.98388671875,0.0146484375,-0.185791015625,-0.7709923664122137,2.595419847328244,0.6106870229007634,1.0013820217783032,0
0.44,0.984619140625,0.011474609375,-0.185302734375,-0.6564885496183206,2.435114503816794,0.5343511450381679,1.0019698708605336,0
0.45,0.9833984375,0.029296875,-0.1806640625,-0.07633587786259542,4.091603053435114,-53.01526717557252,1.000285107977326,0
0.46,0.95306396484375,-0.631103515625,-1.992431640625,-2.351145038167939,72.33587786259542,0.24427480916030533,2.2970429711003564,0
0.47,0.946044921875,0.156494140625,0.015869140625,-9.67175572519084,51.458015267175576,-19.47328244274809,0.9590324498574635,0
0.48,1.54931640625,0.065673828125,-0.08544921875,-12.49618320610687,-7.595419847328245,17.14503816793893,1.5530601879389583,0
0.49,0.9306640625,-0.02490234375,-0.082275390625,-14.84732824427481,-38.50381679389313,8.038167938931299,0.9346255741502816,0
0.5,0.989990234375,0.14404296875,0.17822265625,-0.5267175572519084,-48.0,10.694656488549619,1.0161655161463543,0
0.51,0.679931640625,-0.018310546875,-0.302734375,4.412213740458015,-38.69465648854962,12.946564885496183,0.7445068259300961,0
0.52,0.980224609375,0.022216796875,0.0,0.08396946564885496,2.786259541984733,-8.67175572519084,0.9804763489690898,0
0.53,-0.209228515625,0.10791015625,0.00439453125,-1.4809160305343512,-34.099236641221374,2.145038167938931,0.2354580333678329,0
0.54,0.677734375,-0.0009765625,0.0556640625,0.37404580152671757,-6.114503816793893,12.946564885496183,0.6800171502138463,0
0.55,1.1259765625,-0.042724609375,-0.0771484375,0.21374045801526717,-11.641221374045802,13.687022900763358,1.1294248505120887,0
0.56,1.065185546875,0.034423828125,-0.20703125,2.1755725190839694,-11.526717557251908,10.381679389312977,1.0856643992002017,0
0.57,0.95166015625,-0.043212890625,-0.251953125,-0.7175572519083969,6.282442748091603,-4.549618320610687,0.9853957499944924,0
0.58,1.0087890625,-0.00732421875,-0.2158203125,-1.9923664122137406,10.908396946564885,-5.633587786259542,1.0316430701010522,0
0.59,1.02392578125,0.046630859375,-0.167236328125,-0.5572519083969466,2.9083969465648853,3.5114503816793894,1.038540529781677,0
0.6,0.992919921875,0.021240234375,-0.175537109375,0.6564885496183206,-2.213740458015267,4.938931297709924,1.0085407257916221,0
0.61,0.97216796875,0.009765625,-0.195068359375,-0.4351145038167939,3.351145038167939,-1.015267175572519,0.9915934609124829,0
0.62,0.961669921875,0.002197265625,-0.1767578125,-1.1755725190839694,5.259541984732825,-1.0916030534351144,0.9777817705884481,0
0.63,0.99267578125,0.02294921875,-0.186767578125,-0.5877862595419847,3.66412213740458,1.8549618320610688,1.0103534042899105,0
0.64,0.990234375,0.027099609375,-0.180908203125,-0.35877862595419846,1.1297709923664123,1.6946564885496183,1.006988720998321,0
0.65,0.975830078125,0.002685546875,-0.1884765625,-0.8244274809160306,3.2442748091603053,0.022900763358778626,0.9938686875776286,0
0.66,0.9814453125,0.01123046875,-0.18310546875,-0.7709923664122137,2.854961832061069,0.6564885496183206,0.9984431068131647,0
0.67,0.985107421875,0.01708984375,-0.186767578125,-0.5343511450381679,2.0076335877862594,1.3893129770992367,1.0028014876491191,0
0.68,0.983642578125,0.00537109375,-0.18359375,-0.5954198473282443,2.519083969465649,0.35877862595419846,1.0006439102835387,0
0.69,0.97119140625,0.010498046875,-0.183837890625,-0.7022900763358778,2.732824427480916,0.5801526717557252,0.9884934631000307,0
0.7,0.969970703125,0.013671875,-0.182373046875,-0.5725190839694656,2.5267175572519083,0.8396946564885496,0.9870613016997949,0
0.71,0.999755859375,0.01025390625,-0.181884765625,-0.7557251908396947,2.7251908396946565,0.6564885496183206,1.0162179829714144,0
0.72,0.986328125,0.012939453125,-0.182373046875,-0.6641221374045801,2.564885496183206,0.6793893129770993,1.003130364329413,0
0.73,0.97021484375,0.031005859375,-0.17724609375,-0.6793893129770993,2.5877862595419847,0.6259541984732825,0.9867595371203933,0
0.74,0.985595703125,0.011474609375,-0.1728515625,-0.4732824427480916,2.8091603053435112,0.7099236641221374,1.0007038619579038,0
0.75,0.987548828125,0.0078125,-0.18212890625,-0.5419847328244275,2.4580152671755724,0.549618320610687,1.0042333700784554,0
0.76,0.98486328125,0.013427734375,-0.18115234375,-0.6183206106870229,2.6259541984732824,0.5877862595419847,1.0014749914256873,0
0.77,0.983642578125,0.01220703125,-0.18310546875,-0.5572519083969466,2.687022900763359,0.7251908396946565,1.0006144841038893,0
0.78,0.98193359375,0.01171875,-0.197998046875,-0.5801526717557252,2.7251908396946565,0.7557251908396947,1.0017655105875163,0
0.79,0.99609375,0.012939453125,-0.18408203125,-0.4732824427480916,2.427480916030534,0.7251908396946565,1.0130431296175708,0
0.8,0.98486328125,0.0009765625,-0.18017578125,-0.5267175572519084,2.5572519083969465,0.816793893129771,1.001209243154437,0
0.81,0.969482421875,0.002197265625,-0.179931640625,-0.6106870229007634,2.595419847328244,0.8854961832061069,0.9860407646739796,0
0.82,0.984375,0.01123046875,-0.1845703125,-0.6106870229007634,2.5877862595419847,0.8473282442748091,1.0015919649785996,0
0.83,0.98291015625,0.011962890625,-0.18359375,-0.6717557251908397,2.6564885496183206,0.7862595419847328,0.9999810753462125,0
0.84,0.984375,0.010986328125,-0.177490234375,-0.6412213740458015,2.572519083969466,0.6412213740458015,1.0003087639969783,0
0.85,0.9990234375,0.012939453125,-0.18408203125,-0.40458015267175573,2.6946564885496183,0.7938931297709924,1.0159239402389415,0
0.86,0.987060546875,0.029296875,-0.18359375,-0.7022900763358778,2.687022900763359,0.5725190839694656,1.0044169926484727,0
0.87,0.986083984375,0.01708984375,-0.172607421875,-0.7175572519083969,2.7251908396946565,0.6335877862595419,1.0012227569759933,0
0.88,0.986328125,0.013916015625,-0.1826171875,-0.8625954198473282,2.4885496183206106,0.8473282442748091,1.0031878502191407,0
0.89,0.988525390625,0.01220703125,-0.184814453125,-0.6335877862595419,2.6412213740458017,0.7862595419847328,1.0057275185685932,0
0.9,0.984619140625,0.008544921875,-0.197509765625,-0.5267175572519084,2.66412213740458,0.7709923664122137,1.0042698717437488,0
0.91,0.98486328125,0.0107421875,-0.18212890625,-0.5038167938931297,2.549618320610687,0.6641221374045801,1.001619696211403,0
0.92,0.98291015625,0.010498046875,-0.201416015625,-0.35877862595419846,2.6717557251908395,0.6106870229007634,1.003389752587617,0
0.93,0.983154296875,0.009765625,-0.1806640625,-0.5343511450381679,2.519083969465649,0.9236641221374046,0.9996635645928185,0
0.94,0.98779296875,0.01318359375,-0.1806640625,-0.4198473282442748,2.7709923664122136,0.7862595419847328,1.0042650346074524,0
0.95,0.984619140625,0.00927734375,-0.1806640625,-0.6030534351145038,2.595419847328244,0.5877862595419847,1.001099607766966,0
0.96,0.998779296875,0.013671875,-0.180908203125,-0.6412213740458015,2.572519083969466,0.7022900763358778,1.0151230378579985,0
0.97,0.98681640625,0.0146484375,-0.18310546875,-0.29770992366412213,2.595419847328244,0.5954198473282443,1.0037673082201441,0
0.98,0.984375,0.0126953125,-0.2021484375,-0.3969465648854962,2.6106870229007635,0.6412213740458015,1.0049971653532979,0
0.99,0.9853515625,0.010986328125,-0.200927734375,-0.7022900763358778,2.7251908396946565,0.7022900763358778,1.0056889954493546,0
1.0,0.987060546875,0.013916015625,-0.202880859375,-0.3816793893129771,2.618320610687023,0.8702290076335878,1.0077910605818985,0
1.01,0.98486328125,0.011962890625,-0.1845703125,-0.6335877862595419,2.595419847328244,0.7557251908396947,1.0020803329888128,0
1.02,0.96923828125,0.009521484375,-0.18505859375,-0.7633587786259542,2.4732824427480917,0.6335877862595419,0.9867928798009666,0
1.03,0.969970703125,0.01171875,-0.185791015625,-0.6564885496183206,2.6564885496183206,0.7099236641221374,0.9876734255356567,0
1.04,0.9990234375,0.01025390625,-0.181640625,-0.7251908396946565,2.7786259541984735,0.7099236641221374,1.0154537349963764,0
1.05,0.986572265625,0.0126953125,-0.1806640625,-0.7862595419847328,2.8091603053435112,0.5267175572519084,1.003058078946041,0
1.06,0.99853515625,0.0302734375,-0.191650390625,-0.6641221374045801,2.6259541984732824,0.9847328244274809,1.0172112914788123,0
1.07,0.978271484375,0.009765625,-0.18212890625,-0.4732824427480916,2.572519083969466,0.6870229007633588,0.9951288374199231,0
1.08,0.96875,0.011474609375,-0.18115234375,-0.40458015267175573,2.7022900763358777,0.816793893129771,0.9856086448517114,0
1.09,0.999267578125,0.012939453125,-0.20166015625,-0.7480916030534351,2.3740458015267176,0.8091603053435115,1.0194949439588954,0
1.1,0.999267578125,0.01318359375,-0.18212890625,-0.5572519083969466,2.687022900763359,0.5419847328244275,1.0158151595284397,0
1.11,0.987548828125,0.01318359375,-0.17919921875,-0.3893129770992366,2.732824427480916,0.7022900763358778,1.0037623498995347,0
1.12,0.982666015625,0.01318359375,-0.174072265625,-0.48854961832061067,2.8244274809160306,0.5343511450381679,0.9980518318545878,0
1.13,0.984130859375,0.009765625,-0.184326171875,-0.549618320610687,2.549618320610687,0.8015267175572519,1.0012916924872135,0
1.14,0.9970703125,0.008056640625,-0.180419921875,-0.5954198473282443,2.6412213740458017,0.2748091603053435,1.0132943628267104,0
1.15,0.96923828125,0.01220703125,-0.185546875,-0.816793893129771,2.7557251908396947,0.6641221374045801,0.9869141301423636,0
1.16,0.998291015625,0.01318359375,-0.18701171875,-0.48854961832061067,2.5877862595419847,0.7480916030534351,1.0157421631356987,0
1.17,0.98193359375,0.013427734375,-0.179931640625,-0.7862595419847328,2.6717557251908395,0.9312977099236641,0.9983733178942833,0
1.18,0.998779296875,0.010498046875,-0.184326171875,-0.9465648854961832,2.5877862595419847,0.4580152671755725,1.015699970706114,0
1.19,0.97021484375,0.011962890625,-0.184326171875,-0.5572519083969466,2.6412213740458017,0.5190839694656488,0.9876416816958642,0
1.2,0.98291015625,0.013671875,-0.175048828125,-0.8549618320610687,2.519083969465649,0.7175572519083969,0.9984695226462101,0
1.21,0.984619140625,0.011474609375,-0.189453125,-0.7709923664122137,2.5419847328244276,0.7480916030534351,1.0027457331336234,0
1.22,0.98388671875,0.010986328125,-0.1826171875,-0.5725190839694656,2.6412213740458017,0.7175572519083969,1.0007511238608338,0
1.23,0.98095703125,0.0,-0.179931640625,-0.6564885496183206,2.5801526717557253,0.42748091603053434,0.9973224616225274,0
1.24,0.968994140625,0.0,-0.202880859375,-0.7175572519083969,2.595419847328244,0.7251908396946565,0.9900051957774367,0
1.25,0.970703125,0.01416015625,-0.18212890625,-0.5648854961832062,2.549618320610687,0.9083969465648855,0.9877428842576449,0
1.26,0.985107421875,0.01220703125,-0.1806640625,-0.648854961832061,2.7404580152671754,0.4351145038167939,1.0016112757572928,0
1.27,0.987060546875,0.01220703125,-0.18115234375,-0.5954198473282443,2.5877862595419847,0.7099236641221374,1.0036202999417811,0
1.28,0.987548828125,0.01513671875,-0.185546875,-0.5419847328244275,2.6412213740458017,0.4961832061068702,1.004942511294971,0
1.29,0.98388671875,0.011962890625,-0.182861328125,-0.40458015267175573,2.49618320610687,0.5572519083969466,1.0008069001602589,0
1.3,0.96875,0.0146484375,-0.174560546875,-0.3969465648854962,2.549618320610687,0.6641221374045801,0.9844605242194785,0
1.31,0.9990234375,0.010986328125,-0.192138671875,-0.45038167938931295,2.648854961832061,0.7557251908396947,1.0173916636722926,0
1.32,0.985107421875,0.008544921875,-0.19140625,-0.5419847328244275,2.595419847328244,0.6793893129770993,1.0035666399707204,0
1.33,0.9814453125,0.0087890625,-0.202880859375,-0.48854961832061067,2.816793893129771,0.7251908396946565,1.0022339009176402,0
1.34,0.984130859375,0.01025390625,-0.194091796875,-0.4961832061068702,2.877862595419847,0.5343511450381679,1.0031402277756216,0
1.35,0.97021484375,0.010498046875,-0.18212890625,-0.7251908396946565,2.801526717557252,0.48091603053435117,0.9872172965020659,0
1.36,0.98828125,0.013427734375,-0.183349609375,-0.5343511450381679,2.5114503816793894,0.5648854961832062,1.005234904094547,0
1.37,0.986328125,0.016357421875,-0.18359375,-0.46564885496183206,2.7709923664122136,0.7022900763358778,1.003402910328386,0
1.38,0.982421875,0.022216796875,-0.1826171875,-0.7251908396946565,2.8244274809160306,0.9618320610687023,0.9994975556309834,0
1.39,0.99853515625,0.01708984375,-0.183349609375,-0.4580152671755725,2.49618320610687,0.648854961832061,1.0153726410951678,0
1.4,0.982177734375,0.012451171875,-0.180419921875,-0.44274809160305345,2.6564885496183206,0.7175572519083969,0.9986888813802074,0
1.41,0.97021484375,0.029296875,-0.18408203125,-0.6412213740458015,2.8702290076335877,0.8473282442748091,0.9879581692292081,0
1.42,0.96875,0.01220703125,-0.18212890625,-0.7175572519083969,2.763358778625954,0.6793893129770993,0.9857973993695458,0
1.43,0.980712890625,0.00927734375,-0.177978515625,-0.5648854961832062,2.549618320610687,0.6564885496183206,0.9967748968393904,0
1.44,0.981689453125,0.014892578125,-0.181640625,-0.6870229007633588,2.5877862595419847,0.7786259541984732,0.9984634634829966,0
1.45,0.99853515625,0.009521484375,-0.1826171875,-0.6870229007633588,2.816793893129771,0.5572519083969466,1.0151414453672578,0
1.46,0.9853515625,0.01171875,-0.201171875,-0.4732824427480916,2.786259541984733,0.5648854961832062,1.0057460684058226,0
1.47,0.968994140625,0.011474609375,-0.195556640625,-0.4580152671755725,2.5419847328244276,0.7786259541984732,0.9885968394236482,0
1.48,0.970703125,0.011962890625,-0.17529296875,-0.4580152671755725,2.7251908396946565,0.6946564885496184,0.9864761996774478,0
1.49,0.98583984375,0.012939453125,-0.1875,-0.5648854961832062,2.8091603053435112,0.6946564885496184,1.0035954747667002,0
1.5,0.986083984375,0.0126953125,-0.18359375,-0.5648854961832062,2.7251908396946565,0.7633587786259542,1.0031098943981214,0
1.51,0.987060546875,0.015869140625,-0.18505859375,-0.5954198473282443,2.5801526717557253,0.5038167938931297,1.0043839086435413,0
1.52,0.984130859375,0.02880859375,-0.1787109375,-0.3816793893129771,2.6259541984732824,0.8091603053435115,1.0006403362997902,0
1.53,0.986328125,0.01513671875,-0.181640625,-0.8396946564885496,2.7557251908396947,0.8015267175572519,1.0030282184818744,0
1.54,0.983642578125,0.001220703125,-0.182861328125,-0.5572519083969466,2.6412213740458017,0.7022900763358778,1.00049611540483,0
1.55,0.9697265625,0.011962890625,-0.180908203125,-0.3435114503816794,2.564885496183206,0.8091603053435115,0.9865295204544506,0
1.56,0.99951171875,0.012451171875,-0.201416015625,-0.5419847328244275,2.648854961832061,0.7099236641221374,1.0196799100452505,0
1.57,0.98876953125,0.012939453125,-0.174072265625,-0.5343511450381679,2.6793893129770994,0.45038167938931295,1.0040586482050435,0
1.58,0.97216796875,0.008544921875,-0.17333984375,-0.4732824427480916,3.1068702290076335,0.5419847328244275,0.9875374811036922,0
1.59,0.98583984375,0.003173828125,-0.178955078125,-0.6335877862595419,2.6564885496183206,0.916030534351145,1.0019556830003593,0
1.6,0.97021484375,0.01123046875,-0.175537109375,-0.5801526717557252,2.6717557251908395,0.4122137404580153,0.9860305488314813,0
1.61,0.969970703125,0.000244140625,-0.173583984375,-0.5343511450381679,2.717557251908397,0.46564885496183206,0.9853804464048147,0
1.62,0.97509765625,0.03076171875,-0.177001953125,-0.33587786259541985,2.3282442748091605,0.7862595419847328,0.9915096640854096,0
1.63,0.983154296875,0.00146484375,-0.18017578125,-0.7557251908396947,2.66412213740458,0.9541984732824428,0.9995288036770303,0
1.64,0.998046875,0.00634765625,-0.180419921875,-0.6106870229007634,2.7251908396946565,0.6106870229007634,1.0142431688931974,0
1.65,0.99658203125,0.014892578125,-0.172607421875,-0.5725190839694656,2.6717557251908395,0.8854961832061069,1.011528969421993,0
1.66,0.98974609375,0.0107421875,-0.182861328125,-0.4580152671755725,2.83206106870229,0.7633587786259542,1.006554017432402,0
1.67,0.996826171875,0.011474609375,-0.172119140625,-0.8320610687022901,2.7022900763358777,0.5801526717557252,1.0116417756126743,0
1.68,0.9892578125,0.01171875,-0.180419921875,-0.6183206106870229,2.6030534351145036,0.8396946564885496,1.0056439215265156,0
1.69,0.9716796875,0.009033203125,-0.1875,-0.8320610687022901,2.732824427480916,0.4732824427480916,0.989646029577644,0
1.7,0.990234375,0.0,-0.182861328125,-0.31297709923664124,2.4122137404580153,1.0610687022900764,1.0069768531377867,0
1.71,0.97705078125,0.009521484375,-0.198974609375,-0.7786259541984732,2.7099236641221376,0.648854961832061,0.9971508326135382,0
1.72,0.999755859375,0.029296875,-0.18359375,-0.6564885496183206,2.4198473282442747,0.7099236641221374,1.016895643750367,0
1.73,0.999755859375,0.0107421875,-0.180908203125,-0.40458015267175573,2.5343511450381677,0.5954198473282443,1.0160486951445025,0
1.74,0.9833984375,0.01318359375,-0.1796875,-0.3816793893129771,2.900763358778626,0.6183206106870229,0.9997669186754763,0
1.75,0.981689453125,0.013427734375,-0.1875,-0.6183206106870229,2.7099236641221376,0.7709923664122137,0.999525255522494,0
1.76,0.968994140625,0.011474609375,-0.1806640625,-0.29770992366412213,2.6259541984732824,0.7404580152671756,0.985759004374241,0
1.77,0.9833984375,0.008544921875,-0.189453125,-0.6183206106870229,2.9160305343511452,0.5190839694656488,1.0015178426466285,0
1.78,0.999755859375,0.0126953125,-0.18408203125,-0.9465648854961832,2.717557251908397,0.7175572519083969,1.0166411085251488,0
1.79,0.98095703125,0.01171875,-0.1875,-0.5954198473282443,2.633587786259542,0.5725190839694656,0.9987843992876421,0
1.8,0.968994140625,0.007080078125,-0.182861328125,-0.8931297709923665,2.6106870229007635,0.8015267175572519,0.9861227293777775,0
1.81,0.981689453125,0.0107421875,-0.180419921875,-0.6717557251908397,2.8091603053435112,0.7786259541984732,0.9981888224071275,0
1.82,0.98583984375,0.014892578125,-0.182373046875,-0.6183206106870229,2.6946564885496183,0.6870229007633588,1.0026773731538499,0
1.83,0.985595703125,0.012451171875,-0.185302734375,-0.6717557251908397,2.801526717557252,0.9236641221374046,1.0029411872419915,0
1.84,0.999755859375,0.013427734375,-0.203125,-0.5114503816793893,2.4427480916030535,0.6106870229007634,1.0202704778783371,0
1.85,0.984130859375,0.011962890625,-0.182861328125,-0.3893129770992366,2.7557251908396947,0.6030534351145038,1.0010469142102785,0
1.86,0.986572265625,0.015625,-0.188720703125,-0.6793893129770993,2.7251908396946565,0.6106870229007634,1.0045817436691948,0
1.87,0.9853515625,0.010498046875,-0.1875,-0.5190839694656488,2.786259541984733,0.7175572519083969,1.003087314598974,0
1.88,0.98681640625,0.010009765625,-0.2021484375,-0.549618320610687,2.8625954198473282,0.8396946564885496,1.0073583304046896,0
1.89,0.9814453125,0.0107421875,-0.183349609375,-0.48091603053435117,2.931297709923664,0.7251908396946565,0.9984825362911827,0
1.9,0.985107421875,0.01220703125,-0.179931640625,-0.6641221374045801,2.6412213740458017,0.7099236641221374,1.0014794254217867,0
1.91,0.970458984375,0.0107421875,-0.181884765625,-0.6106870229007634,2.66412213740458,0.6106870229007634,0.9874148585639689,0
1.92,0.982421875,0.010986328125,-0.184814453125,-0.48854961832061067,2.7786259541984735,0.8320610687022901,0.9997148703345763,0
1.93,0.988037109375,0.011474609375,-0.18017578125,-0.7175572519083969,2.732824427480916,0.7557251908396947,1.00439648959535,0
1.94,0.98046875,0.01416015625,-0.18359375,-0.5343511450381679,2.8244274809160306,0.6717557251908397,0.9976102168636052,0
1.95,0.998046875,0.014892578125,-0.177001953125,-0.5038167938931297,2.633587786259542,0.6641221374045801,1.013730262441908,0
1.96,0.983642578125,0.01416015625,-0.184326171875,-0.5419847328244275,2.4732824427480917,0.816793893129771,1.000864311064948,0
1.97,0.9853515625,0.010009765625,-0.1826171875,-0.7862595419847328,2.7099236641221376,0.5572519083969466,1.0021810885760463,0
1.98,0.985107421875,0.012939453125,-0.184326171875,-0.8091603053435115,2.6259541984732824,0.8015267175572519,1.0022874835686992,0
1.99,0.99755859375,0.012939453125,-0.183349609375,-0.5648854961832062,2.519083969465649,0.9465648854961832,1.0143508548178075,0
2.0,0.98681640625,0.010986328125,-0.18408203125,-0.7709923664122137,2.6259541984732824,0.8244274809160306,1.0038991549348775,0
2.01,0.97021484375,0.011474609375,-0.18115234375,-0.7175572519083969,2.6106870229007635,0.7633587786259542,0.987048469599778,0
2.02,0.969482421875,0.010498046875,-0.18310546875,-0.5801526717557252,2.519083969465649,0.8854961832061069,0.9866782596160526,0
2.03,0.96875,0.0126953125,-0.181884765625,-0.6946564885496184,2.5267175572519083,0.7175572519083969,0.9857584904153419,0
2.04,0.96923828125,0.0087890625,-0.20263671875,-0.5267175572519084,2.4732824427480917,0.7480916030534351,0.9902331711500325,0
2.05,0.999755859375,0.01318359375,-0.185546875,-0.549618320610687,2.9160305343511452,0.6335877862595419,1.0169135795735424,0
2.06,0.98193359375,0.01171875,-0.1806640625,-0.5725190839694656,2.8473282442748094,0.6335877862595419,0.9984840585183904,0
2.07,0.986328125,0.01220703125,-0.184814453125,-0.4961832061068702,2.6412213740458017,0.44274809160305345,1.003567916915366,0
2.08,0.97021484375,0.012451171875,-0.18212890625,-0.6335877862595419,2.595419847328244,0.5038167938931297,0.9872399977744616,0
2.09,0.969970703125,0.01416015625,-0.181884765625,-0.48091603053435117,2.480916030534351,0.5267175572519084,0.9869780863384418,0
2.1,0.998291015625,0.01171875,-0.18359375,-0.916030534351145,2.7099236641221376,0.42748091603053434,1.0151004610471905,0
2.11,0.97119140625,0.0126953125,-0.18603515625,-0.6106870229007634,2.969465648854962,0.5572519083969466,0.9889302290325072,0
2.12,0.982177734375,0.008544921875,-0.184814453125,-0.5801526717557252,2.7251908396946565,0.6412213740458015,0.9994510991918267,0
2.13,0.9853515625,0.030029296875,-0.18408203125,-0.4732824427480916,2.6030534351145036,0.6870229007633588,1.0028487695665405,0
2.14,0.98583984375,0.01513671875,-0.172119140625,-0.6030534351145038,2.633587786259542,0.6946564885496184,1.0008667825185475,0
2.15,0.97265625,0.008544921875,-0.178466796875,-0.6030534351145038,2.7404580152671754,0.5877862595419847,0.9889305303916625,0
2.16,0.999267578125,0.010009765625,-0.185302734375,-0.45038167938931295,2.6793893129770994,0.549618320610687,1.0163527888811652,0
2.17,0.979736328125,0.010498046875,-0.18310546875,-0.4961832061068702,2.6793893129770994,0.42748091603053434,0.996755283067115,0
